pubchem_cid,MOL_ID,molecule_ID,molecule_name,tpsa,rbn,inchikey,ob,dl,bbb,caco2,mw,hdon,hacc,alogp,halflife,FASA,smiles
,MOL005624,5624,cynapanoside A,112.91,3,RZJAWQPCJQGGPS-ILDFGFRUSA-N,28.020765783,0.55176,-1.284,-0.49553,520.68,2.0,9.0,1.121,,0.21286388,
,MOL005625,5625,cynapanoside C_qt,85.22,0,KZFVIZUMJIYCNN-ZICFSNIISA-N,42.1715923717,0.83282,-1.07912,-0.3426,376.49,2.0,6.0,0.805,5.238938,0.2417756,
,MOL005626,5626,cynapanoside B,196.36,8,YJPCNVBYONYHPR-ZAEIHOKNSA-N,39.0004842964,0.065809,-2.43723,-1.4576,809.01,3.0,16.0,1.397,11.245559,0.21537772,
,MOL005627,5627,cynapanoside B_qt,102.29,0,QUDCUGLESNRZLI-LKRKBFHJSA-N,17.732909596,0.86115,-1.15056,-0.46293,390.47,2.0,7.0,0.857,,0.29147285,
,MOL005628,5628,cynapanoside C,179.29,8,AAFWYAODWHKZTF-ZMVBLNIESA-N,34.0478740705,0.070643,-2.07387,-1.24829,795.03,3.0,15.0,1.345,11.000328,0.18427935,
108682.0,MOL005629,5629,Decyl stearate,26.3,26,KBODESQIOVVMAI-UHFFFAOYSA-N,14.4490734914,0.43228,0.56587,1.38209,424.84,0.0,2.0,11.597,,0.16936548,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCC
,MOL005630,5630,cynatratoside B,159.06,8,UTQDRWSHVALSEO-MXHUJVEWSA-N,7.50274178515,0.072913,-1.61478,-0.58642,779.03,2.0,14.0,2.312,,0.1934585,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3OC)OC4CCC5(C6CCC7=COC8(C7C(CO8)OC(=O)C6CC=C5C4)C)C)C)C)OC)O
,MOL005631,5631,cynatratoside B_qt,64.99,0,ZCEYOMXMDDYIQP-QFWYRGITSA-N,55.36814837,0.80285,-0.57119,0.10391,360.49,1.0,5.0,1.772,5.678712,0.2477109,CC12CCC(CC1=CCC3C2CCC4=COC5(C4C(CO5)OC3=O)C)O
,MOL005632,5632,6-Methoxy-aristololactam,69.78,2,IVQJJWTYXXUJQG-UHFFFAOYSA-N,21.2745312557,0.68749,0.14004,0.86039,323.32,1.0,6.0,2.337,,0.26303342,COC1=CC2=C3C4=C(C=C2C(=C1)OC)NC(=O)C4=CC5=C3OCO5
,MOL005633,5633,7-Methoxy-aromadendrin,104.06,2,RKHBBEAJHWGWCN-SJORKVTESA-N,29.4055969332,0.2952,-0.86844,-0.16296,314.31,3.0,6.0,1.76,,0.42801452,CC(=O)C1=CC(=C2C(=C1)OC(C(C2=O)O)C3=CC=C(C=C3)O)O
,MOL005634,5634,8-beta-Ethoxy atractylenolide III,35.53,2,IKNWKYVCOWHPTC-SQNIBIBYSA-N,22.54239212,0.23419,0.9985,1.10052,290.44,0.0,3.0,3.888,,0.3119545,CCOC12CC3(CCCC(=C)C3(CC1=C(C(=O)O2)C)C)C
,MOL005635,5635,9-Ethoxyaristolactone,67.13,3,UTAAFLZEDRWMGC-UHFFFAOYSA-N,75.1674816082,0.7269,0.12826,0.95,338.33,0.0,6.0,3.333,10.785716,0.31005102,CCOC1=C2C3=C(C4=C1C(=CC=C4)OC)C5=C(C=C3C(=O)O2)OCO5
,MOL005636,5636,9-Ethoxyaristololactam,69.78,3,YFTVKUKOLZCKAN-UHFFFAOYSA-N,68.0017360239,0.72438,0.34122,0.82826,337.35,1.0,6.0,2.686,10.527192,0.31053424,CCOC1=C2C3=C(C4=C1C(=CC=C4)OC)C5=C(C=C3C(=O)N2)OCO5
,MOL005637,5637,Aristoloterpenate,116.88,6,AGQFZSKIMDAMRL-PTDIUHGLSA-N,7.74103444633,0.60906,-0.30008,0.43902,557.64,0.0,8.0,7.05,,0.034420755,
124219.0,MOL005638,5638,Mollugin,55.76,2,VLGATXOTCNBWIT-UHFFFAOYSA-N,42.3418666434,0.25556,0.57267,0.87256,284.33,1.0,4.0,3.114,0.091163,0.37512639,CC1(C=CC2=C(O1)C3=CC=CC=C3C(=C2C(=O)OC)O)C
5320052.0,MOL005639,5639,Neobavachalcone,83.83,5,CMPZYNFZRHFABH-QPJJXVBHSA-N,4.81325643364,0.21683,-0.81128,0.00251,298.31,2.0,5.0,2.91,,0.407287,COC1=CC(=C(C=C1C=O)C(=O)C=CC2=CC=C(C=C2)O)O
23305215.0,MOL005640,5640,"(1R,2R,4E,6S,9R)-6-hydroxy-2-isopropenyl-5-methyl-11-oxabicyclo[7.2.1]dodec-4-en-10-one",46.53,1,COEDSYSRVAUHQU-GEHWQCAJSA-N,33.0111002899,0.1226,0.46416,0.62877,250.37,1.0,3.0,2.825,3.610493,0.30222589,CC1=CCC(C2CC(CCC1O)C(=O)O2)C(=C)C
6908.0,MOL005641,5641,Mellitene,0.0,0,YUWFEBAXEOLKSG-UHFFFAOYSA-N,54.0853942748,0.040236,1.90303,1.91985,162.3,0.0,0.0,4.747,11.2409,0.35377285,CC1=C(C(=C(C(=C1C)C)C)C)C
,MOL005642,5642,aristolactone,26.3,1,FGWWKPRDQNGBKN-QEUAEHOYSA-N,65.9249789812,0.10547,1.29254,1.24641,232.35,0.0,2.0,4.022,4.761704,0.36151981,
,MOL005643,5643,mollislactone,26.3,0,BLDMEGILGNNZET-TXXHCKQDSA-N,27.7306468419,0.11572,1.41335,1.39277,232.35,0.0,2.0,4.105,,0.32494298,CC=C1C2=CCCC=C(CCCC2OC1=O)C
94741.0,MOL005644,5644,Palmitone,17.07,28,UNRFDARCMOHDBJ-UHFFFAOYSA-N,11.8544115341,0.47535,0.99021,1.56725,450.93,0.0,1.0,12.951,,0.16223405,CCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCCCC
,MOL005645,5645,"21-O-Methyl-5,14-pregndiene-3β,14β,17β,21-tetrol-20-one",69.92,3,HIZZPDXONVQBAA-FPSVBCEMSA-N,38.5238781031,0.57332,-0.60103,0.08405,362.56,3.0,4.0,2.202,5.06825,0.21635623,
,MOL005646,5646,"21-O-Methyl-5-pregnene-3beta,14beta,17beta,20,21-pentol",90.15,3,DRWYRTBGYGOFNY-PHGHRUFFSA-N,45.1211333816,0.59656,-0.72836,-0.04494,380.58,4.0,5.0,1.439,5.190799,0.18546952,CC12CCC(CC1=CCC3C2CCC4(C3(CCC4(C(COC)O)O)O)C)O
,MOL005647,5647,"21-O-Methyl-5-pregnene-3beta,17beta,20,21-tetrol",86.99,3,WFPWYFYZMVDBSM-GIOMAFRCSA-N,11.2893776184,0.59958,-0.6352,-0.03281,378.56,3.0,5.0,1.686,,0.22545089,CC12CCC(CC1=CCC3C2CCC4(C3(CCC4(C(=O)COC)O)O)C)O
,MOL005648,5648,3'-Methoxysecoisolariciresinol,108.61,10,AMVHSCBIZLVSPF-JKSUJKDBSA-N,5.18192353258,0.37704,-0.7901,0.07882,392.49,4.0,7.0,2.776,,0.21957043,COC1=CC(=CC(=C1O)OC)CC(CO)C(CC2=CC(=C(C=C2)O)OC)CO
69600.0,MOL005649,5649,4-Methoxysalicyaldehyde,46.53,2,WZUODJNEIXSNEU-UHFFFAOYSA-N,29.6729004797,0.032633,1.04175,0.87964,152.16,1.0,3.0,1.306,,0.31960082,COC1=CC(=C(C=C1)C=O)O
11783365.0,MOL005650,5650,"[(3S,8S,9S,10R,13S,14S,17S)-17-(1-hydroxyethyl)-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate",46.53,3,KXWWWRVUYQUXMN-ZLTRAVGQSA-N,17.254008196,0.59126,0.19443,0.73181,360.59,1.0,3.0,4.19,,0.20786388,CC(C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC(=O)C)C)C)O
,MOL005651,5651,Glycoside H1,328.36,18,NTPFJHABFWFHMU-XDOVEYPBSA-N,11.4693815347,0.013764,-3.50276,-2.52139,1149.48,9.0,24.0,0.112,,0.20795023,CC1C(C(C(C(O1)OC(C)C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)OC6CC(C(C(O6)C)OC7C(C(C(C(O7)C)O)OC)OC(=O)C)OC)C)C)OC8C(C(C(C(O8)COC9C(C(C(C(O9)CO)O)O)O)O)O)O)OC)O
,MOL005652,5652,Glycoside K_qt,40.46,1,QAAQQTDJEXMIMF-CXYGEXQVSA-N,31.9087653275,0.43095,0.42243,0.78958,318.55,2.0,2.0,3.811,2.749254,0.21110144,CC(C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)O
,MOL005653,5653,Glycoside H2,348.59,18,JNINMHDUXJEVTJ-LYOIMILKSA-N,8.84488111732,0.013705,-4.71135,-3.50569,1165.48,10.0,25.0,-1.12,,0.19168723,
,MOL005654,5654,Glycoside H2_qt,60.69,1,BBYKCTWGEWBSOL-BVRUGFGKSA-N,49.9482181683,0.47663,-0.6189,0.11189,334.55,3.0,3.0,2.58,2.951049,0.21203387,
,MOL005655,5655,Glycoside K,246.68,10,CSBVMGGUINEYEA-CGZMFEIVSA-N,18.4403856772,0.147,-3.21382,-2.4298,803.06,9.0,16.0,-0.133,,0.23915979,CC1C(C(C(C(O1)OC(C)C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)O)C)C)OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)O)O)O)O)O)O)OC)O
5317755.0,MOL005656,5656,Glycozolidal,51.32,3,KSAHTWWUVLYPSK-UHFFFAOYSA-N,78.0656535703,0.2008,0.202,1.00267,255.29,1.0,3.0,3.05,9.090516,0.18608946,COC1=CC2=C(C=C1)C3=C(N2)C=C(C(=C3)C=O)OC
,MOL005657,5657,Methyl-1propenyl thiosulfinate,61.58,2,LXYFYPXBSIMFKX-SDLBARTOSA-N,65.7309637545,0.0059824,1.32762,1.0225,136.26,0.0,1.0,0.761,11.950092,0.43238848,CC=CS(=O)SC
10574.0,MOL005658,5658,Periplogenin,86.99,1,QJPCKAJTLHDNCS-FBAXFMHRSA-N,36.6058082126,0.73839,-0.44267,0.03826,390.57,3.0,5.0,2.173,6.637268,0.25287133,CC12CCC(CC1(CCC3C2CCC4(C3(CCC4C5=CC(=O)OC5)O)C)O)O
,MOL005659,5659,Periplogenin-3-O-alpha-L-rhamnopyranoside,145.91,3,RAWRNCRYFFPACC-ORSXKMCESA-N,13.53131487,0.66544,-1.88165,-1.13516,536.73,5.0,9.0,1.315,,0.25931007,CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C)O)O)O
12314105.0,MOL005660,5660,Periplogenin-3-O-alpha-L-rhamnopyranoside_qt,86.99,1,QJPCKAJTLHDNCS-KQDSFGJDSA-N,16.5089708236,0.73833,-1.01995,-0.21618,390.57,3.0,5.0,2.173,,0.25405413,
174857.0,MOL005661,5661,Perlatolic acid,113.29,13,UTAQXQVSEKIWBB-UHFFFAOYSA-N,3.67628354211,0.54335,-0.62585,-0.07596,444.57,3.0,7.0,6.937,,0.29987678,CCCCCC1=C(C(=CC(=C1)OC)O)C(=O)OC2=CC(=C(C(=C2)O)C(=O)O)CCCCC
,MOL005662,5662,alpha-Amyrin acetate,26.3,2,UDXDFWBZZQHDRO-YIDDWIDPSA-N,9.70583714546,0.73867,1.24286,1.407,468.84,0.0,2.0,7.728,,0.22798076,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC(=O)C)C)C)C2C1C)C)C
,MOL005663,5663,glycoside E,99.38,3,MQSVACYEBUOKAY-GEIPHSQXSA-N,7.02509173961,0.88273,-0.97983,-0.38182,464.71,4.0,6.0,2.84,,0.22602038,CC1C(C(CC(O1)OC(C)C2(CCC3C2(CCC4C3CC=C5C4(CCC(C5)O)C)C)O)O)O
,MOL005664,5664,glycoside E_qt,60.69,1,XGUQCUDPXSTKLI-UWRZLRHJSA-N,40.5732689677,0.47084,-0.04454,0.38563,334.55,3.0,3.0,2.932,2.900491,0.21751007,
,MOL005665,5665,Periplocoside M,123.91,6,CGUNKFNCRCGQRL-BPTQOAFISA-N,6.67828578573,0.44232,-1.23885,-0.38674,604.86,3.0,9.0,3.219,,0.22176726,
,MOL005666,5666,Periplocoside M_qt,85.22,4,BKSQGHJUZLOGBO-YLRUVHHISA-N,31.9955809392,0.87759,-0.69397,0.05556,474.7,2.0,6.0,3.311,7.258369,0.22381304,
,MOL005667,5667,periplocoside A,286.89,21,RTMAZVHPRZLMEU-KNUIHNDYSA-N,11.0981349142,0.0013065,-3.24603,-2.00388,1411.86,2.0,27.0,5.604,,0.18961547,
,MOL005668,5668,periplocoside C_qt,149.83,7,AKDNIWLTNRRIQA-ZIAGQXIHSA-N,6.94782706347,0.071118,-1.59401,-0.58003,777.06,2.0,13.0,4.727,,0.2373573,
,MOL005669,5669,periplocoside B,205.21,13,LPSOSXGOHMUVDT-DIYADLHGSA-N,34.4310288295,0.0095452,-2.34237,-1.24402,1065.44,2.0,19.0,5.36,16.904073,0.19948956,
,MOL005670,5670,periplocoside B_qt,149.83,7,AKDNIWLTNRRIQA-WJVWKFQUSA-N,63.0187812655,0.071116,-1.47491,-0.44257,777.06,2.0,13.0,4.727,12.357676,0.22651272,
,MOL005671,5671,periplocoside C,177.52,10,OKQKFNTWEWCEEK-ZNUFGPHNSA-N,42.87261757,0.024869,-1.89509,-0.85526,921.25,2.0,16.0,5.043,15.141606,0.21600166,
,MOL005672,5672,periplocoside D,280.82,19,FKEFEVSJQJDJAJ-RPNXQZETSA-N,14.8994418653,0.0015427,-3.23903,-2.09993,1369.82,3.0,26.0,5.225,,0.19184779,
,MOL005673,5673,periplocoside D_qt,149.83,7,AKDNIWLTNRRIQA-RNWWFIDISA-N,45.44436088,0.071117,-1.40518,-0.45545,777.06,2.0,13.0,4.727,12.222836,0.23984896,
,MOL005674,5674,periplocoside E,262.36,18,JRBMXUSQGKDVNO-MAJNGXEJSA-N,10.5830293363,0.003643,-3.08241,-1.50973,1271.71,3.0,24.0,5.226,,0.16689125,CC1C(C(C(C(O1)OC2C(OC(CC2OC)OC3C(OC(CC3OC)OC4C(OC(CC4OC)OC5C(OC6(CC5OC)COC7CC(OC(C7OO6)C)OC(C)C8(CCC9C8(CCC1C9CC=C2C1(CCC(C2)O)C)C)O)C)C)C)C)OC(=O)C)OC)O
,MOL005675,5675,periplocoside E_qt,125.3,4,ZLNVAZDXAZEKDU-MDXUKRBJSA-N,63.9425571,0.23531,-1.31342,-0.48874,636.91,3.0,10.0,4.349,8.657096,0.20672585,
,MOL005676,5676,periplocoside F,256.29,16,LLEJLRLCWJHVHW-RJVARGGTSA-N,15.8110240765,0.0043202,-3.17139,-1.98622,1229.67,4.0,23.0,4.847,,0.1641576,
,MOL005677,5677,periplocoside F_qt,125.3,4,ZLNVAZDXAZEKDU-QCZZDODKSA-N,9.25522540122,0.23558,-1.278,-0.4323,636.91,3.0,10.0,4.349,,0.22365201,
,MOL005678,5678,periplocoside J,278.29,14,UCVQFAPCJAFZOC-ZQTVDEJXSA-N,27.9608261996,0.0043854,-3.59856,-2.33697,1201.61,6.0,23.0,4.03,,0.19717848,
,MOL005679,5679,periplocoside J_qt,125.3,4,ZLNVAZDXAZEKDU-DJPNREDQSA-N,10.4250944904,0.23534,-1.27195,-0.36172,636.91,3.0,10.0,4.349,,0.22845393,
,MOL005680,5680,periplocoside K,302.82,17,FDCCEOXJPADEMN-KRXCVTHCSA-N,17.0247208646,0.001567,-3.96946,-2.56767,1341.76,5.0,26.0,4.408,,0.19902267,
,MOL005681,5681,periplocoside K_qt,149.83,7,AKDNIWLTNRRIQA-FGCGACHGSA-N,56.0208894648,0.071118,-1.49117,-0.52021,777.06,2.0,13.0,4.727,12.81086,0.23640652,
21629918.0,MOL005682,5682,"(2S,3R,4S,5S,6R)-2-[[(3S,8R,9S,10R,13S,14S,17R)-17-hydroxy-17-(1-hydroxyethyl)-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-yl]oxy]-4-methoxy-6-methyloxane-3,5-diol",108.61,4,YYZQPDQBCGZPBO-NOKAHZDLSA-N,21.5953377112,0.85192,-1.22423,-0.36303,494.74,4.0,7.0,2.482,,0.21106994,CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(C4CC=C3C2)CCC5(C(C)O)O)C)C)O)OC)O
150863.0,MOL005683,5683,delta 5-Pregnenetriol,60.69,1,XGUQCUDPXSTKLI-PUOFRWEFSA-N,35.94015949,0.4709,-0.59118,0.1654,334.55,3.0,3.0,2.932,2.228235,0.22848345,CC(C1(CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)O)O
15608626.0,MOL005684,5684,"(2R,3S,4R,6S)-6-[(1S)-1-[(3S,8R,9S,10R,13S,14S,17R)-3,17-dihydroxy-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-yl]ethoxy]-2-methyloxane-3,4-diol",99.38,3,MQSVACYEBUOKAY-NOQMFQFLSA-N,10.5319793763,0.88111,-0.7894,-0.14337,464.71,4.0,6.0,2.84,,0.19618827,CC1C(C(CC(O1)OC(C)C2(CCC3C2(CCC4C3CC=C5C4(CCC(C5)O)C)C)O)O)O
,MOL005685,5685,periplocoside O,122.14,9,OPDVJOHDZLWTNG-QOEWOWMWSA-N,28.2357936911,0.34766,-1.16949,-0.19194,648.92,2.0,10.0,3.478,,0.21223798,
,MOL005686,5686,periplocoside O_qt,85.22,4,BKSQGHJUZLOGBO-NVTYXITQSA-N,31.9955809392,0.8774,-0.67624,0.10359,474.7,2.0,6.0,3.311,6.648865,0.22920887,
,MOL005687,5687,periplocin,193.83,7,JVFYCULORCKYMD-MEDYYOGZSA-N,12.2306630023,0.23909,-2.29086,-1.39675,696.92,6.0,13.0,0.743,,0.22074302,
,MOL005688,5688,periplocin_qt,86.99,1,QJPCKAJTLHDNCS-QNSPFGMUSA-N,13.8835330993,0.73843,-1.05656,-0.26892,390.57,3.0,5.0,2.173,,0.25390056,
,MOL005689,5689,periplocymarin,114.68,4,XRWQBDJPMXRDOQ-CSQCLXEESA-N,12.0498044769,0.66608,-1.50402,-0.59764,534.76,3.0,8.0,2.49,,0.23543222,
,MOL005690,5690,periplocymarin_qt,86.99,1,QJPCKAJTLHDNCS-YGGFGHTJSA-N,104.1453779,0.7384,-0.98612,-0.13982,390.57,3.0,5.0,2.173,5.978156,0.24278116,CC12CCC(CC1(CCC3C2CCC4(C3(CCC4C5=CC(=O)OC5)O)C)O)O
3086657.0,MOL005691,5691,Perilloside A,99.38,5,YUTAFQVKXLDYFG-YTQIUSBHSA-N,9.57427726013,0.20886,-0.98168,-0.56264,314.42,4.0,6.0,0.665,,0.27988163,CC(=C)C1CCC(=CC1)COC2C(C(C(C(O2)CO)O)O)O
100630.0,MOL005692,5692,NERIDIENONE A,54.37,1,UYGZZVKOVWATFR-GGLFOPPFSA-N,30.9577935706,0.48203,-0.0275,0.49144,326.47,1.0,3.0,1.995,4.115797,0.33871165,
,MOL005693,5693,xysmalogenin,66.76,1,ZICGJBPBLVXOBM-IJVNUPDKSA-N,54.4089067976,0.71761,-0.82541,0.02308,372.55,2.0,4.0,3.128,6.077669,0.2795997,
5319939.0,MOL005694,5694,Multiflorin A,255.27,8,KXOPSQZLBRPJGX-KEBUVGJQSA-N,5.14601443372,0.61367,-2.83921,-2.16351,636.61,8.0,16.0,-0.799,,0.33820516,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)OC5C(C(C(C(O5)COC(=O)C)O)O)O
5319938.0,MOL005695,5695,Multiflorin,249.2,6,ZCSDEGFPWXFQLB-WRHRXROUSA-N,3.78035861382,0.73143,-3.05632,-2.37067,594.57,9.0,15.0,-1.178,,0.34910345,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)OC5C(C(C(C(O5)CO)O)O)O
5319943.0,MOL005696,5696,Multinoside A,269.43,6,CAENGMLSMONNBU-QLYOBGCHSA-N,3.22581903292,0.68855,-3.33104,-2.5439,610.57,10.0,16.0,-1.446,,0.34929308,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)OC5C(C(C(C(O5)CO)O)O)O
,MOL005697,5697,Cyclolinopeptide G,312.36,16,MGTCVHJATWUGDT-MAOWXTLUSA-N,8.58651632589,0.098893,-1.89633,-1.32491,1098.54,8.0,18.0,3.447,,0.30061761,
,MOL005698,5698,Cyclolinopeptide H,301.38,16,RGLVOQUKDGQVGR-URFVCULQSA-N,8.64501995345,0.10204,-1.76747,-0.98518,1082.54,8.0,17.0,4.559,,0.31403542,
,MOL005699,5699,Cyclolinopeptide I,301.38,15,GJIDPIIOUZERFG-DACLUDOOSA-N,7.5034674,0.10562,-1.88635,-1.27112,1068.51,8.0,17.0,4.103,,0.33537149,
,MOL005700,5700,Cyclomahanimbine,25.02,1,KXNHNLQCCJZSEK-OMXJDXKCSA-N,37.677319678,0.7026,1.39002,1.75403,331.49,1.0,1.0,6.074,9.170985,0.28759056,CC1=CC2=C(C3=C1OC4(CCC(C3C4)C(=C)C)C)NC5=CC=CC=C52
5319030.0,MOL005701,5701,Linarin isovalerate,203.81,11,XTNBCPZIKSLOPV-OUXAGTHQSA-N,46.3382896601,0.51501,-2.356,-1.01486,660.73,5.0,14.0,2.149,14.933911,0.2551215,CC1C(C(C(C(O1)OCC2CC(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)OC)O)O)O)O)OC(=O)CC(C)C)O
,MOL005702,5702,cyclolinopeptide F,312.36,15,OPPHXUQOVAMNAS-CDFSFBSISA-N,8.53837057988,0.10205,-2.17473,-1.63161,1084.51,8.0,18.0,2.991,,0.31021756,
5281365.0,MOL005703,5703,Tetraprenol,20.23,10,OJISWRZIEWCUBN-QIRCYJPOSA-N,40.4473431928,0.13998,1.00508,1.46584,290.54,1.0,1.0,6.587,4.072264,0.27328846,CC(=CCCC(=CCCC(=CCCC(=CCO)C)C)C)C
5317019.0,MOL005704,5704,Eicosyl ferulate,55.76,23,UBNJQWYYWIBSGN-GYHWCHFESA-N,15.6631822059,0.59519,0.63695,1.16628,474.8,1.0,4.0,10.497,,0.19268261,CCCCCCCCCCCCCCCCCCCCOC(=O)C=CC1=CC(=C(C=C1)O)OC
12404.0,MOL005705,5705,Eicosanol,20.23,18,BTFJIXJJCSYFAL-UHFFFAOYSA-N,12.0973431527,0.16002,0.86358,1.37354,298.62,1.0,1.0,8.27,,0.16507767,CCCCCCCCCCCCCCCCCCCCO
11128.0,MOL005706,5706,Linamarin,123.17,3,QLTCHMYAEJEXBT-ZEBDFXRSSA-N,17.1782927637,0.093391,-1.20609,-0.88979,247.28,4.0,7.0,-1.578,,0.32822478,CC(C)(C#N)OC1C(C(C(C(O1)CO)O)O)O
6406.0,MOL005707,5707,CNH,44.02,0,MWFMGBPGAXYFAR-UHFFFAOYSA-N,38.5008218334,0.0072203,0.47021,0.52313,85.12,1.0,2.0,0.169,11.635,0.41041285,CC(C)(C#N)O
119301.0,MOL005708,5708,Linustatin,202.32,6,FERSMFQBWVBKQK-CXTTVELOSA-N,2.54276953796,0.41244,-2.86106,-2.14555,409.44,7.0,12.0,-3.325,,0.28108227,CC(C)(C#N)OC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O
,MOL005709,5709,orientin-7-rhamnoside,260.2,5,WNHQLQDLHBPVNM-VSRAQORPSA-N,4.57252406681,0.77685,-3.16771,-2.35464,594.57,10.0,15.0,-1.341,,0.30882403,
,MOL005710,5710,orientin-7-rhamnoside_qt,201.28,3,PLAPMLGJVGLZOV-BFNBLTCZSA-N,21.185562525,0.75135,-2.00054,-1.37323,448.41,8.0,11.0,-0.325,,0.3082903,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O)O
71438330.0,MOL005711,5711,"vinyl 2,2-dimethyl-3-phenyl-propionate",26.3,5,RZDKEXUVTRLISO-UHFFFAOYSA-N,27.5543391769,0.060952,1.40928,1.36314,204.29,0.0,2.0,3.14,,0.0,CC(C)(CC1=CC=CC=C1)C(=O)OC=C
71385764.0,MOL005712,5712,3-methyl-6-(1-methylethylidene)-cyclohexene,0.0,0,CIPXOBMYVWRNLL-SECBINFHSA-N,29.1366756891,0.022217,2.08692,1.85958,136.26,0.0,0.0,3.449,,0.0,CC1CCC(=C(C)C)C=C1
83528.0,MOL005713,5713,"2,6,6-Trimethylcyclohexa-2,4-dienone",17.07,0,HRIODPQRCSAJMO-UHFFFAOYSA-N,75.4900998832,0.029753,1.68462,1.40684,136.21,0.0,1.0,2.032,11.6783,0.0,CC1=CC=CC(C1=O)(C)C
53754059.0,MOL005714,5714,cirsilneol,21.7,2,DDEGRJFTMSAWOG-UHFFFAOYSA-N,81.9577448796,0.012266,0.6112,0.69509,117.17,0.0,3.0,0.703,10.852792,0.0,CCCN1OCCO1
20492.0,MOL005715,5715,"3,4-DIMETHYLBIPHENYL",0.0,1,CKENDVLIAVMNDW-UHFFFAOYSA-N,27.2878927821,0.059871,1.86308,1.94831,182.28,0.0,0.0,4.321,,0.0,CC1=C(C=C(C=C1)C2=CC=CC=C2)C
12180420.0,MOL005717,5717,"6,6-dimethyl-3-methylene bicyclo[3.1.1]-heptane",0.0,0,AKTVSHXUPUGPRY-DTORHVGOSA-N,49.3514594,0.051308,2.13374,1.81375,136.26,0.0,0.0,2.927,11.181392,0.0,CC1(C2CC1CC(=C)C2)C
5319474.0,MOL005718,5718,"6-Methoxy-7,8-methylenedioxy coumarin",57.9,1,GHIKZCCKJTXOGO-UHFFFAOYSA-N,28.6114586977,0.13445,0.4369,0.85762,220.19,0.0,5.0,1.652,,0.0,COC1=C2C(=C3C(=C1)C=CC(=O)O3)OCO2
3084429.0,MOL005719,5719,12-Tricosanol,20.23,20,PFMNFSXMCRSYMU-UHFFFAOYSA-N,12.4231005407,0.23064,0.83487,1.35318,340.71,1.0,1.0,9.627,,0.0,
,MOL005720,5720,24-methylenecyloartanone,17.07,5,AEAWOMODYBIREN-ZHKFOJSISA-N,41.1140254141,0.79445,1.25569,1.51738,438.81,0.0,1.0,7.82,4.360111,0.0,
,MOL005721,5721,"cycloart-25-en-3β,24-diol",40.46,5,MHGLNDDJLDJDBG-IWDTZRGLSA-N,20.919919065,0.79777,0.05989,0.78887,442.8,2.0,2.0,6.506,,0.0,
6950811.0,MOL005722,5722,ZINC00395662,29.46,1,ROTONRWJLXYJBD-LURJTMIESA-N,51.9206355577,0.013573,0.56585,0.65299,116.18,1.0,2.0,0.457,10.9012,0.0,C1CCOC(C1)CO
5318565.0,MOL005723,5723,Phytodolor,68.9,2,HOEVRHHMDJKUMZ-UHFFFAOYSA-N,52.3178634479,0.10317,0.437,0.75824,222.21,1.0,5.0,1.6,2.209009,0.0,COC1=C(C(=C2C(=C1)C=CC(=O)O2)OC)O
10553.0,MOL005724,5724,Amylene,0.0,0,BKOOMYPCSUNDGP-UHFFFAOYSA-N,41.39806099,0.0025815,2.20593,1.80489,70.15,0.0,0.0,2.198,11.701,0.0,CC=C(C)C
439733.0,MOL005725,5725,(-)-isoperitenone,17.07,1,SEZLYIWMVRUIKT-SECBINFHSA-N,56.9796792264,0.030164,1.57557,1.30114,150.24,0.0,1.0,2.572,11.672876,0.0,CC1=CC(=O)C(CC1)C(=C)C
